movie_title,username,rating,review_text,processed_text,reference_label,label_annotator_a,label_annotator_b,final_label,label_notes
Transformers Một,VoDucTri744,8,"Lồng tiếng ok,hài hước còn lại nội dung nhưng do t chưa hiểu câu chuyện về TPM lắm nên chủ yếu lồng tiếng có ảnh KMT,QNT vs đặc biệt là CP nên sr sr","lồng tiếng ok,hài hước còn lại nội dung nhưng do t chưa hiểu câu chuyện về tpm lắm nên chủ yếu lồng tiếng có ảnh kmt,qnt vs đặc biệt là cp nên sr sr",3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Truongtien,10,Hay cảm động,hay cảm động,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,ericxu,7,"Vẫn là fan service là chủ yếu thôi, nhưng xem vẫn cuốn điên hihi","vẫn là fan service là chủ yếu thôi, nhưng xem vẫn cuốn điên hihi",3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lương Quốc Vĩ,1,Dành cả 2 tiếng để xem một bộ phim phi lý và kém hấp dẫn... buồn ngủ,dành cả 2 tiếng để xem một bộ phim phi lý và kém hấp dẫn... buồn ngủ,0,0,0,0,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,jaru,10,phim rất hay và rất đáng để xem😶,phim rất hay và rất đáng để xem,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,PHUONGANH3,10,"Phim hay, hài lòng","phim hay, hài lòng",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Thái Toàn,10,Hay qua troi lun a,hay qua troi lun a,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Hải Ngư,9,"hay , gây cấn","hay , gây cấn",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Khoa Minh Châu,10,phim hay lắm luôn,phim hay lắm luôn,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,nguyễn thị yến xuân,10,phim hay với đáng xem lắmmm💕,phim hay với đáng xem lắmmm,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lê Thị Tú Anh,10,"Hay , nhiều plot twist và cảnh hành động hấp dẫn","hay , nhiều plot twist và cảnh hành động hấp dẫn",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,PHƯƠNG THANH PHONG,10,Nói chung là hay nhưng cần phải có những kiến thức về lịch sử của Nhật Bản á,nói chung là hay nhưng cần phải có những kiến thức về lịch sử của nhật bản á,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Trần Trọng Hiếu,10,Nhìn chung thì nội dung phim rất hay nhưng nếu so với các movie trước thì chưa kịch tính cho lắm,nhìn chung thì nội dung phim rất hay nhưng nếu so với các movie trước thì chưa kịch tính cho lắm,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lý Hoàng Lộc,10,âm thanh lôi cuốn hình ảnh sắc nét thíchh vãii,âm thanh lôi cuốn hình ảnh sắc nét thíchh vãii,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Châu Hồng Yến,10,"Phim hay, rất nên coi","phim hay, rất nên coi",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Linh,8,Hay nên xem,hay nên xem,3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,LY THI MINH PHUONG,10,"Phim hay và rất hấp dẫn, tôi muốn đi xem lại thêm 1 lần nữa....","phim hay và rất hấp dẫn, tôi muốn đi xem lại thêm 1 lần nữa....",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Huynhgiaquy,9,"Khá ổn nếu xét về đồ hòa ,kỹ xảo phim , đặc biệt coi lồng tiếng người ta lồng tiếng bựa nên coi giải trí cũng ổn . Nội dung thì tạm được vì movie này motip khá quen thuộc nếu bạn coi mấy tập phim bth của conan.","khá ổn nếu xét về đồ hoà ,kỹ xảo phim , đặc biệt coi lồng tiếng người ta lồng tiếng bựa nên coi giải trí cũng ổn . nội dung thì tạm được vì movie này motip khá quen thuộc nếu bạn coi mấy tập phim bth của conan.",4,2,1,2,resolved_by_rating
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Hồ Hải Luân,10,"Nội dung chưa sâu về chất phim trinh thám và việc phá án của nv chính, nhưng đổi lại việc xây dựng nhân vật và hình ảnh rất tốt, rất nhiều nv được có mặt trong movie.","nội dung chưa sâu về chất phim trinh thám và việc phá án của nv chính, nhưng đổi lại việc xây dựng nhân vật và hình ảnh rất tốt, rất nhiều nv được có mặt trong movie.",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Chankimah,6,Phần này nội dung bình thường,phần này nội dung bình thường,2,1,1,1,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Ngân Ngọc,10,"Chất lượng, có sự xuất hiện của rất nhiều nhân vật ấn tượng như cha của Kaito Kid, Momiji, Okita, đội thám tử nhí,...Phim hơi nghiêng về hành động nhưng giới thiệu văn hóa Nhật hay, màn kết hợp của nhân vật mãn nhãn, coi tới cuối sau nhạc kết có vài chi tiết khá ẩn ý, nói chung là tinh hoa hội tụ.🥰🤩","chất lượng, có sự xuất hiện của rất nhiều nhân vật ấn tượng như cha của kaito kid, momiji, okita, đội thám tử nhí,...phim hơi nghiêng về hành động nhưng giới thiệu văn hoá nhật hay, màn kết hợp của nhân vật mãn nhãn, coi tới cuối sau nhạc kết có vài chi tiết khá ẩn ý, nói chung là tinh hoa hội tụ.",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Trương Thị Lan Anh,10,phim hayyy,phim hayyy,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Thythy_ng,10,"Phim hay, cuốn, có nhiều tình tiết hài hước, cú quay xe bất ngờ","phim hay, cuốn, có nhiều tình tiết hài hước, cú quay xe bất ngờ",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,letthaonguyen,9,"- Điểm cộng: Rất nhiều trai đẹp :))))))). Bé Aoko xuất hiện và từ movie này cũng thấy được mối quan hệ của Kaito và Shinichi là anh em họ.
- Điểm trừ: Nhịp độ của phim khá nhanh, xây dựng nhân vật chưa ổn lắm có phần hơi sơ sài; các nhân vật phản diện gần như là không có đất diễn, xây dựng chưa tới lắm.
Túm lại chấm 9/10 sao","- điểm cộng: rất nhiều trai đẹp : . bé aoko xuất hiện và từ movie này cũng thấy được mối quan hệ của kaito và shinichi là anh em họ. - điểm trừ: nhịp độ của phim khá nhanh, xây dựng nhân vật chưa ổn lắm có phần hơi sơ sài; các nhân vật phản diện gần như là không có đất diễn, xây dựng chưa tới lắm. túm lại chấm 9 10 sao",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,ntkn0106,8,"Để xem giải trí thì okie, còn đối với các bạn đòi hỏi nội dung trinh thám xuất sắc như manga giai đoạn đầu thì rõ là các movie gần như không còn đáp ứng được nữa.
Hình ảnh và âm thanh xuất sắc, có đầu tư về bối cảnh, cốt truyện, và dàn nhân vật, nhưng có vẻ như vì ôm đồm quá nhiều khía cạnh nên thành ra không giải quyết tốt tất cả mọi thứ. 
Một tập phim nhưng quy tụ rất nhiều anh chồng đẹp trai =)))))))) Đáng tiếc thiếu mất anh trai London Hakuba.
Plot twist trong after credit của movie này mặc dù thú vị nhưng thật sự lại hơi xàm đối với người đọc manga lâu năm từ những ngày đầu..","để xem giải trí thì okie, còn đối với các bạn đòi hỏi nội dung trinh thám xuất sắc như manga giai đoạn đầu thì rõ là các movie gần như không còn đáp ứng được nữa. hình ảnh và âm thanh xuất sắc, có đầu tư về bối cảnh, cốt truyện, và dàn nhân vật, nhưng có vẻ như vì ôm đồm quá nhiều khía cạnh nên thành ra không giải quyết tốt tất cả mọi thứ. một tập phim nhưng quy tụ rất nhiều anh chồng đẹp trai đáng tiếc thiếu mất anh trai london hakuba. plot twist trong after credit của movie này mặc dù thú vị nhưng thật sự lại hơi xàm đối với người đọc manga lâu năm từ những ngày đầu..",3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Thái Huyền,9,Phim hay rất hài cười bể bụng nên xem gấp nhaa,phim hay rất hài cười bể bụng nên xem gấp nhaa,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Evolt,10,Phim Conan thì luôn 10 điểm không có nhưng :3,phim conan thì luôn 10 điểm không có nhưng :3,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Tiến Đức,7,Nội dung hơi nhiều,nội dung hơi nhiều,3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Thu Huyền,10,Phim rất đẹp trai xin cảm ơn,phim rất đẹp trai xin cảm ơn,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lê Văn Hiếu,10,phim đáng đồng tiền,phim đáng đồng tiền,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lê Nguyễn Thanh Hà,8,"Chất lượng phim rất ổn, nhưng và từ nửa cuối bộ phim trở đi, nhiệt độ phòng bổng dưng cao lên làm mình thấy không thoải mái.","chất lượng phim rất ổn, nhưng và từ nửa cuối bộ phim trở đi, nhiệt độ phòng bổng dưng cao lên làm mình thấy không thoải mái.",3,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Lê thanh Thuỷ,10,phim hay s1 thế giới mê conan vãi lều,phim hay s1 thế giới mê conan vãi lều,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Huỳnh Nguyễn Anh Thư,10,"Chỉ cần là Conan thì 10đ , bao h giờ sợ kh hay cả","chỉ cần là conan thì 10đ , bao h giờ sợ kh hay cả",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Phạm Bảo Duyên,10,Tuyệt vờiiiii,tuyệt vờiiiii,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nhan1999,10,phim khá hay,phim khá hay,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Võ Như Ý,10,"Phim ok..,...","phim ok..,...",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,nguyentai2knam,10,10 điểm không có nhưng!!!,10 điểm không có nhưng!!!,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn gia phong,10,"Bộ phim khá hay tôi rất thích movie lần này khá là cute và gây cấn , thật tiết khi ko nhận đc huy hiệu","bộ phim khá hay tôi rất thích movie lần này khá là cute và gây cấn , thật tiết khi ko nhận đc huy hiệu",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Tây nguyễn DL,10,Phim thật sự rất hay . Mỗi năm nếu có dịp tôi sẽ đi xem .,phim thật sự rất hay . mỗi năm nếu có dịp tôi sẽ đi xem .,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,Nguyễn Hồng Thư,10,Phim hayyyy quáaa,phim hayyyy quáaa,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,hapham2906,10,"Phim hay, hệ thống âm thanh tốt.","phim hay, hệ thống âm thanh tốt.",4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,thu hiền,10,siêu kịch tích hehe,siêu kịch tích hehe,4,2,2,2,full_agreement
Phim Điện Ảnh Conan 27: Ngôi Sao 5 Cánh 1 Triệu Đô,nguyendung.10a4tnb,9,Hay với hài,hay với hài,4,2,2,2,full_agreement
Oan Hồn Báo Án,Lê Thị Huyền Trân,10,"Phim hay nha, cốt truyệt hay, diễn đạt, hù cái nào sợ cái đó luôn :)))","phim hay nha, cốt truyệt hay, diễn đạt, hù cái nào sợ cái đó luôn :",4,2,2,2,full_agreement
Oan Hồn Báo Án,Tieubantu224,7,phim không đáng sợ và có nhiều tình tiết vô lí,phim không đáng sợ và có nhiều tình tiết vô lí,3,2,2,2,full_agreement
Ba Đêm Kinh Hoàng,Võ Đắc Luận,1,"Top1 quỷ thay đầu 
Top2 ba đêm kinh hoàng",top1 quỷ thay đầu top2 ba đêm kinh hoàng,0,0,0,0,full_agreement
Ba Đêm Kinh Hoàng,Bongbongg927,1,Pr hoành tráng quá phải đi xem ngay suất chiếu sớm. Và cái kết dở tệ,pr hoành tráng quá phải đi xem ngay suất chiếu sớm. và cái kết dở tệ,0,0,0,0,full_agreement
Mồ Tra Tấn,ericxu,2,"Xem vì tò mò, nhưng thật sự phim rất dài dòng và không có gì đặc sắc, kết kỹ xảo giả trân và rất nhạt nên... 2 điểm về chỗ","xem vì tò mò, nhưng thật sự phim rất dài dòng và không có gì đặc sắc, kết kỹ xảo giả trân và rất nhạt nên... 2 điểm về chỗ",0,0,0,0,full_agreement
Mồ Tra Tấn,doremonhg9x,4,"Khá lủng củng, cách xử lý mạch truyện chưa thoả đáng","khá lủng củng, cách xử lý mạch truyện chưa thoả đáng",1,0,0,0,full_agreement
Mồ Tra Tấn,Đinh thùy liên,3,"Lần đầu tiên xem phim indonesia.Phim lê thê, rời rạc,nói nhiều, tiết tấu chậm, có 2 pha hù, 1  pha mơ tưởng tượng, kinh dị  nhất được 5 phút cuối phim. 2 chị em tớ xem ,1 đứa buồn ngủ, đứa nghịch đt vì có mấy khúc lê thê. Xem mất thời gian lắm ạ.Định bỏ về mà thấy uổng tiền nên ráng xem","lần đầu tiên xem phim indonesia.phim lê thê, rời rạc,nói nhiều, tiết tấu chậm, có 2 pha hù, 1 pha mơ tưởng tượng, kinh dị nhất được 5 phút cuối phim. 2 chị em tớ xem ,1 đứa buồn ngủ, đứa nghịch đt vì có mấy khúc lê thê. xem mất thời gian lắm ạ.định bỏ về mà thấy uổng tiền nên ráng xem",1,0,0,0,full_agreement
Bẫy,ericxu,6,"Nói thật thì ý tưởng phim khá hay, nhưng làm chưa tới nên phim xem vẫn cảm thấy hụt hẫng lắm.","nói thật thì ý tưởng phim khá hay, nhưng làm chưa tới nên phim xem vẫn cảm thấy hụt hẫng lắm.",2,1,2,1,resolved_by_rating
Bẫy,Chankimah,7,Phim xem ổn. Tuy hơi sạn chút nhưng nhìn chung vẫn đáng xem. Vài đoạn khá hồi hộp. Cách dẫn truyện từ góc nhìn của nhân vật này tương đối mới mẻ và thú vị. Diễn xuất tốt nhất là nhân vật chính,phim xem ổn. tuy hơi sạn chút nhưng nhìn chung vẫn đáng xem. vài đoạn khá hồi hộp. cách dẫn truyện từ góc nhìn của nhân vật này tương đối mới mẻ và thú vị. diễn xuất tốt nhất là nhân vật chính,3,2,2,2,full_agreement
Bẫy,Phùng Công Phong,10,Giá rẻ rất hợp cho người không có tiền như mình;)),giá rẻ rất hợp cho người không có tiền như mình;,4,2,2,2,full_agreement
Bẫy,IAMOLD,10,This is his best one yet.,this is his best one yet.,4,2,2,2,full_agreement
Bẫy,Bongbongg927,7,Cũng đượcccc,cũng đượcccc,3,2,2,2,full_agreement
Ma Cây,ericxu,4,"Nói thật thì phim không đến mức quá tệ nhưng mọi thứ làm vẫn chưa tới. Cá nhân cảm thấy phim cũng có ý tưởng tốt và được đầu tư, tuy nhiên thì bộ phim này lại bị thiếu phần logic và nhiều khúc sắp xếp chưa được ổn thỏa cho lắm, kể cả chưa đến khúc cuối thì khán giả đã biết được ai là phản diện main rồi. Chung quy so với các phim Indo khác thì phim vẫn ổn, nhưng nếu nói tổng thể thì phim chưa được hay lắm.","nói thật thì phim không đến mức quá tệ nhưng mọi thứ làm vẫn chưa tới. cá nhân cảm thấy phim cũng có ý tưởng tốt và được đầu tư, tuy nhiên thì bộ phim này lại bị thiếu phần logic và nhiều khúc sắp xếp chưa được ổn thoả cho lắm, kể cả chưa đến khúc cuối thì khán giả đã biết được ai là phản diện main rồi. chung quy so với các phim indo khác thì phim vẫn ổn, nhưng nếu nói tổng thể thì phim chưa được hay lắm.",1,0,0,0,full_agreement
Đẹp Trai Thấy Sai Sai,Nguyễn Như Lâm,7,"Phim kết hợp hài với zombie, xong thấy bình thường, không ấn tượng.","phim kết hợp hài với zombie, xong thấy bình thường, không ấn tượng.",3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,wsor,10,"phim hay, hài lắm luôn á, còn nhân văn nữa nên xem nhaaaaa cả nhà, hồi đầu t tưởng phim hài ông cố ơi t đi xem 1 mình nguyên cái dãy đó có mình t cái tới lúc ma bò 4 chân với ma quay đầu 180 độ t la làng luôn tránh ma da gặp ma dê thiệt chứ","phim hay, hài lắm luôn á, còn nhân văn nữa nên xem nhaaaaa cả nhà, hồi đầu t tưởng phim hài ông cố ơi t đi xem 1 mình nguyên cái dãy đó có mình t cái tới lúc ma bò 4 chân với ma quay đầu 180 độ t la làng luôn tránh ma da gặp ma dê thiệt chứ",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Leo86,8,"Phim vừa hài vừa kinh dị, kiểu vừa sợ vừa buồn cười ấy, nhảm nhưng cười như điên, xem tạm được","phim vừa hài vừa kinh dị, kiểu vừa sợ vừa buồn cười ấy, nhảm nhưng cười như điên, xem tạm được",3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Lê Bá Trung,8,"Phim bựa, koi giải trí ok","phim bựa, koi giải trí ok",3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Hunganh74,10,"Lớp Lý Thầy Long Beo 74 Quảng Trị đâu r, đánh giá Full Sao để đc thêm một suất nx nào, Kkk","lớp lý thầy long beo 74 quảng trị đâu r, đánh giá full sao để đc thêm một suất nx nào, kkk",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,changthuy17,8,"Trừ điểm vụ nv 9 xấu và nội dung hơi ... thì tất cả ổn. 
Kinh dị. Hài hước. Viễn tưởng. Xuyên tạc. Và có chút nhảm.",trừ điểm vụ nv 9 xấu và nội dung hơi ... thì tất cả ổn. kinh dị. hài hước. viễn tưởng. xuyên tạc. và có chút nhảm.,3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Nguyễn trần ngọc huyền trân,10,Phim hay. Hài hước cười đau cả bụng,phim hay. hài hước cười đau cả bụng,4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,KellyLim,8,"Vui nha, cươi quá chừng luôn, nhưng tiếc là kg có English subtitles","vui nha, cươi quá chừng luôn, nhưng tiếc là kg có english subtitles",3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Hpoie2801,10,"Cười trẹo cả hàm răng, vừa hài vừa sợ rất đáng xem nha mn 🤣","cười trẹo cả hàm răng, vừa hài vừa sợ rất đáng xem nha mn",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,MyAnhNgocNguyen,10,"Phim rất vui, hay, hài hước . Mang đậm tính giải trí mà cũng rất ý nghĩa nữa 👍💝😊. Nói chung là phim này tuyệt vời đó. Mọi người nên đi xem nha.","phim rất vui, hay, hài hước . mang đậm tính giải trí mà cũng rất ý nghĩa nữa . nói chung là phim này tuyệt vời đó. mọi người nên đi xem nha.",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Nguyễn Lê Khánh Thư,8,"Cũng hay, cũng hài, mà có lẽ ko hợp gu tui lắm","cũng hay, cũng hài, mà có lẽ ko hợp gu tui lắm",3,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Thân,10,"Lần đầu xem 1 bộ phim có nhiều thể loại kết hợp như vậy. 
Vừa hài vừa kinh dị vừa nhân văn. Rạp cười điên từ đầu tới cuối phim, có cả tiếng hét vì sợ nữa :))) 
Nói không điêu thì film hay nhất từng xem.","lần đầu xem 1 bộ phim có nhiều thể loại kết hợp như vậy. vừa hài vừa kinh dị vừa nhân văn. rạp cười điên từ đầu tới cuối phim, có cả tiếng hét vì sợ nữa : nói không điêu thì film hay nhất từng xem.",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Thái kiêm ngân,10,"Hài - kinh dị - đủ yếu tố , đáng coi . Diễn viên ổn","hài - kinh dị - đủ yếu tố , đáng coi . diễn viên ổn",4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,trần như quỳnh,10,hay buồn cười,hay buồn cười,4,2,2,2,full_agreement
Đẹp Trai Thấy Sai Sai,Lê Tấn Tâm Phúc,10,"đừng mua nước mua bắp làm j, phim có cho ngậm được mồm đâu mà ăn @@","đừng mua nước mua bắp làm j, phim có cho ngậm được mồm đâu mà ăn",4,2,2,2,full_agreement
Quái Vật Không Gian: Romulus,ericxu,7,"Cũng rợn, có mấy cảnh quay ta nó nói gớmmmmmmmmmmm","cũng rợn, có mấy cảnh quay ta nó nói gớmmmmmmmmmmm",3,2,2,2,full_agreement
Quái Vật Không Gian: Romulus,Chankimah,9,"nội dung đánh quái không mới, nhưng tình tiết phim gọn gàng và ăn điểm, cá nhân mình không thấy đoạn nào thừa thãi. Nhân vật chính được xây dựng thông minh và mạnh mẽ. Thêm phần kỹ xảo mãn nhãn nên mình cảm thấy phim đáng tiền ra rạp","nội dung đánh quái không mới, nhưng tình tiết phim gọn gàng và ăn điểm, cá nhân mình không thấy đoạn nào thừa thãi. nhân vật chính được xây dựng thông minh và mạnh mẽ. thêm phần kỹ xảo mãn nhãn nên mình cảm thấy phim đáng tiền ra rạp",4,2,2,2,full_agreement
Quái Vật Không Gian: Romulus,Lê minh lộc,7,"Phim ổn, một số đoạn làm nhớ lại phim alien xưa.","phim ổn, một số đoạn làm nhớ lại phim alien xưa.",3,2,2,2,full_agreement
Quái Vật Không Gian: Romulus,Nguyễn Thái Gia Hân,9,Sợ ẻ ra bây ạ coi đi =)),sợ ẻ ra bây ạ coi đi,4,2,2,2,full_agreement
Quái Vật Không Gian: Romulus,Truong1990,10,"Phim hay, hồi hộp, kinh dị ... 10 điểm","phim hay, hồi hộp, kinh dị ... 10 điểm",4,2,2,2,full_agreement
Ma Da,Hoàng Xuân Kiên,8,"Phim đúng ý tôi, lần sau mong là phim kinh dị nước ngoài, xem sẽ sợ hơn nhiều á","phim đúng ý tôi, lần sau mong là phim kinh dị nước ngoài, xem sẽ sợ hơn nhiều á",3,2,2,2,full_agreement
Ma Da,Phạm Minh Đức,9,Cũng bình thường chưa đủ làm tui sợ,cũng bình thường chưa đủ làm tui sợ,4,2,2,2,full_agreement
Ma Da,thaothao111,1,"1 sao cho phim đó là vì các hình ảnh kinh dị tôi đánh giá là khắc họa được khá hay, đủ làm người xem sợ, ấn tượng.
Nhưng 0 sao đó là cho nội dung phim, dù hình ảnh được khắc họa chân thật hay diễn xuất có ổn định đến đâu thì thực sự nội dung phim rất tệ, nếu không muốn nói là cực kì tệ. Cảm giác khi xem xong phim chỉ có 1 thôi đó là KHÔNG ĐÁNG TIỀN để xem. Chính vì nội dung phim, nên chẳng có tí nào cảm giác về phim hay diễn viên luôn, nói chung là phim KHÔNG HAY. Dở nhất trong số các phim Việt tôi từng xem.","1 sao cho phim đó là vì các hình ảnh kinh dị tôi đánh giá là khắc hoạ được khá hay, đủ làm người xem sợ, ấn tượng. nhưng 0 sao đó là cho nội dung phim, dù hình ảnh được khắc hoạ chân thật hay diễn xuất có ổn định đến đâu thì thực sự nội dung phim rất tệ, nếu không muốn nói là cực kì tệ. cảm giác khi xem xong phim chỉ có 1 thôi đó là không đáng tiền để xem. chính vì nội dung phim, nên chẳng có tí nào cảm giác về phim hay diễn viên luôn, nói chung là phim không hay. dở nhất trong số các phim việt tôi từng xem.",0,0,0,0,full_agreement
Ma Da,Bảo Ngọc,1,dở nha trời,dở nha trời,0,0,0,0,full_agreement
Ma Da,Le Minh Khoi,5,"chỉ có hù, nội dung chán vkl","chỉ có hù, nội dung chán vkl",2,1,1,1,full_agreement
Ma Da,Nguyễn Hà Thiện Duyên,7,phim hù rất nhiều,phim hù rất nhiều,3,2,2,2,full_agreement
Ma Da,ngochan1408,1,"Ai là fan kinh dị, khuyên thật lòng, ĐỪNG COI TỐN TIỀN VÉ, điểm mấu chốt là cách xây dựng nv bất ổn, ko có miếng đầu đuôi nào dẫn đến mọi thứ đi xuống từ cốt truyện đến tình tiết, khiến không cảm thấy đồng cảm hay sợ hãi, đến nổi tui đoán trước được mà không giật mình nổi luôn, tui ngồi nguyên 1 cái hàng 2 bên không người đó, mà còn không sợ nổi, tính quỷ cẩu 10 thì cái này 9 đó, ý tui là về độ thất vọng nha","ai là fan kinh dị, khuyên thật lòng, đừng coi tốn tiền vé, điểm mấu chốt là cách xây dựng nv bất ổn, ko có miếng đầu đuôi nào dẫn đến mọi thứ đi xuống từ cốt truyện đến tình tiết, khiến không cảm thấy đồng cảm hay sợ hãi, đến nổi tui đoán trước được mà không giật mình nổi luôn, tui ngồi nguyên 1 cái hàng 2 bên không người đó, mà còn không sợ nổi, tính quỷ cẩu 10 thì cái này 9 đó, ý tui là về độ thất vọng nha",0,0,0,0,full_agreement
Ma Da,nguyệt,8,"Đi xem mada mà k sợ con ma, chỉ có sợ thằng Hiếu, ông thầy pháp chưa gì đã hết, ít gì cũng phải đánh lộn với con ma chứ","đi xem mada mà k sợ con ma, chỉ có sợ thằng hiếu, ông thầy pháp chưa gì đã hết, ít gì cũng phải đánh lộn với con ma chứ",3,2,2,2,full_agreement
Ma Da,Phạm thành tuyền,5,Hay về mặt ma mị,hay về mặt ma mị,2,1,2,1,resolved_by_rating
Ma Da,Le Van Duc,4,"kết phim còn nửa vời, cần cải thiện thêm ở những bộ phim tiếp theo","kết phim còn nửa vời, cần cải thiện thêm ở những bộ phim tiếp theo",1,0,1,0,resolved_by_rating
Ma Da,HOÀNG ĐỨC HẬU,10,"phim hù dữ quá, tạo hình ổn áp ạ","phim hù dữ quá, tạo hình ổn áp ạ",4,2,2,2,full_agreement
